=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 120680468802568 ns | PID: 923 | Thread: 139916104998080
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[120680468856278] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:207 in main()
[120680468871818] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:208 main()
[120680468902168] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:210 main()
[120680468954338] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:418 nx48_btc_load_csv()
[120680469046488] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:146 nx48_btc_init()
[120680469077248] METRIC #5: btc_nx48_delta_nonce_scale = 28.0357020000 | Src: src/nx48_btc_controller.c:147 nx48_btc_init()
[120680469099158] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:148 nx48_btc_init()
[120680469117638] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:149 nx48_btc_init()
[120680469135938] METRIC #8: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:150 nx48_btc_init()
[120680469154058] METRIC #9: btc_nx48_exploration_bias = 0.6209970000 | Src: src/nx48_btc_controller.c:151 nx48_btc_init()
[120680469184498] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[120680469216268] METRIC #11: btc_wallet_from_privkey_start = 1.0000000000 | Src: src/btc_wallet.c:356 btc_wallet_from_privkey()
[120680471595408] METRIC #12: btc_wallet_from_privkey_ok = 1.0000000000 | Src: src/btc_wallet.c:407 btc_wallet_from_privkey()
[120680471799968] METRIC #13: btc_wallet_saved_json = 1.0000000000 | Src: src/btc_wallet.c:507 btc_wallet_save_json()
[120680471835348] METRIC #14: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[120680471861458] METRIC #15: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:529 btc_engine_run()
[120680471883448] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:159 in engine_create()
[120680471890998] METRIC #16: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:160 engine_create()
[120680471914268] METRIC #17: btc_n_threads = 8.0000000000 | Src: src/btc_mining_engine.c:161 engine_create()
[120680471933008] METRIC #18: btc_batch_size = 256.0000000000 | Src: src/btc_mining_engine.c:162 engine_create()
