=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 85444475936649 ns | PID: 4367 | Thread: 139809319365824
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[85444476218769] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:160 in main()
[85444476356089] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:162 main()
[85444476737649] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:163 main()
[85444477390139] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:272 nx48_btc_load_csv()
[85444477874249] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:83 nx48_btc_init()
[85444478433289] METRIC #5: btc_nx48_delta_nonce_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:84 nx48_btc_init()
[85444478900359] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:85 nx48_btc_init()
[85444479320659] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:86 nx48_btc_init()
[85444479681559] METRIC #8: btc_nx48_batch_size_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:87 nx48_btc_init()
[85444480135509] METRIC #9: btc_nx48_exploration_bias = 0.5000000000 | Src: src/nx48_btc_controller.c:88 nx48_btc_init()
[85444480580689] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:350 lv_sha256_self_test()
[85444481097309] METRIC #11: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:350 lv_sha256_self_test()
[85444481597859] METRIC #12: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:405 btc_engine_run()
[85444482094549] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:153 in engine_create()
[85444482245899] METRIC #13: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:154 engine_create()
[85444482661399] METRIC #14: btc_n_threads = 4.0000000000 | Src: src/btc_mining_engine.c:155 engine_create()
[85444483121989] METRIC #15: btc_batch_size = 256.0000000000 | Src: src/btc_mining_engine.c:156 engine_create()
[85444483530289] METRIC #16: btc_nonce_start = 0.0000000000 | Src: src/btc_mining_engine.c:157 engine_create()
[85444483906659] METRIC #17: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:158 engine_create()
[85444484333439] METRIC #18: btc_duration_s = 5.0000000000 | Src: src/btc_mining_engine.c:159 engine_create()
[85444484704409] METRIC #19: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:163 engine_create()
[85444485172049] METRIC #20: btc_replica_nonce = 0.0000000000 | Src: src/btc_mining_engine.c:163 engine_create()
