=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 15911960597351 ns | PID: 66 | Thread: 140589562064128
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[15911960647261] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:208 in main()
[15911960666881] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:209 main()
[15911960709161] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:211 main()
[15911960790921] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:458 nx48_btc_load_csv()
[15911960853191] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:155 nx48_btc_init()
[15911960880951] METRIC #5: btc_nx48_delta_nonce_scale = 50.0000000000 | Src: src/nx48_btc_controller.c:156 nx48_btc_init()
[15911960909741] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:157 nx48_btc_init()
[15911960940021] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:158 nx48_btc_init()
[15911960967941] METRIC #8: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:159 nx48_btc_init()
[15911960994421] METRIC #9: btc_nx48_exploration_bias = 0.6750280000 | Src: src/nx48_btc_controller.c:160 nx48_btc_init()
[15911961098821] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[15911961140151] METRIC #11: btc_wallet_from_privkey_start = 1.0000000000 | Src: src/btc_wallet.c:356 btc_wallet_from_privkey()
[15911963322571] METRIC #12: btc_wallet_from_privkey_ok = 1.0000000000 | Src: src/btc_wallet.c:407 btc_wallet_from_privkey()
[15911963547501] METRIC #13: btc_wallet_saved_json = 1.0000000000 | Src: src/btc_wallet.c:507 btc_wallet_save_json()
[15911963592221] METRIC #14: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[15911963620381] METRIC #15: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:609 btc_engine_run()
[15911963648361] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:236 in engine_create()
[15911963658621] METRIC #16: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:237 engine_create()
[15911963695971] METRIC #17: btc_n_threads = 8.0000000000 | Src: src/btc_mining_engine.c:238 engine_create()
[15911963724801] METRIC #18: btc_batch_size = 512.0000000000 | Src: src/btc_mining_engine.c:239 engine_create()
[15911963756521] METRIC #19: btc_nonce_start = 0.0000000000 | Src: src/btc_mining_engine.c:240 engine_create()
[15911963790471] METRIC #20: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:241 engine_create()
[15911963821531] METRIC #21: btc_duration_s = 0.0000000000 | Src: src/btc_mining_engine.c:242 engine_create()
[15911963849571] METRIC #22: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911963874411] METRIC #23: btc_replica_nonce = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911963895771] METRIC #24: btc_replica_temp = 1.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911963918721] METRIC #25: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911963946501] METRIC #26: btc_replica_idx = 1.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911963972231] METRIC #27: btc_replica_nonce = 536870911.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911963998381] METRIC #28: btc_replica_temp = 2.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964042391] METRIC #29: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964071211] METRIC #30: btc_replica_idx = 2.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964099292] METRIC #31: btc_replica_nonce = 1073741822.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964129232] METRIC #32: btc_replica_temp = 4.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964171942] METRIC #33: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964203802] METRIC #34: btc_replica_idx = 3.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964231082] METRIC #35: btc_replica_nonce = 1610612733.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964262212] METRIC #36: btc_replica_temp = 8.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964290192] METRIC #37: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964318412] METRIC #38: btc_replica_idx = 4.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964348812] METRIC #39: btc_replica_nonce = 2147483644.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964377802] METRIC #40: btc_replica_temp = 12.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964405592] METRIC #41: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964426652] METRIC #42: btc_replica_idx = 5.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964463872] METRIC #43: btc_replica_nonce = 2684354555.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964485472] METRIC #44: btc_replica_temp = 20.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964508522] METRIC #45: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964533762] METRIC #46: btc_replica_idx = 6.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964556572] METRIC #47: btc_replica_nonce = 3221225466.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964579712] METRIC #48: btc_replica_temp = 35.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964602312] METRIC #49: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964624502] METRIC #50: btc_replica_idx = 7.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964646782] METRIC #51: btc_replica_nonce = 3758096377.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964669552] METRIC #52: btc_replica_temp = 50.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964691972] METRIC #53: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[15911964715052] METRIC #54: btc_midstate_applied = 1.0000000000 | Src: src/btc_mining_engine.c:619 btc_engine_run()
[15911964844242] METRIC #55: btc_block_nonce = 1021812.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[15911964911832] METRIC #56: btc_best_leading_zeros = 3.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[15911964938162] METRIC #57: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[15911965085612] METRIC #58: btc_threads_launched = 8.0000000000 | Src: src/btc_mining_engine.c:638 btc_engine_run()
[15911965149092] METRIC #59: btc_best_leading_zeros = 3.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[15911965367442] METRIC #60: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[15911965430672] METRIC #61: btc_block_nonce = 3289899031.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
