=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 211551680138221 ns | PID: 67 | Thread: 140204229336320
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[211551680200981] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:208 in main()
[211551680220101] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:209 main()
[211551681363841] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:211 main()
[211551681468341] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:458 nx48_btc_load_csv()
[211551681541201] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:155 nx48_btc_init()
[211551681577961] METRIC #5: btc_nx48_delta_nonce_scale = 50.0000000000 | Src: src/nx48_btc_controller.c:156 nx48_btc_init()
[211551681613071] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:157 nx48_btc_init()
[211551681645981] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:158 nx48_btc_init()
[211551681674521] METRIC #8: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:159 nx48_btc_init()
[211551681710361] METRIC #9: btc_nx48_exploration_bias = 0.7418690000 | Src: src/nx48_btc_controller.c:160 nx48_btc_init()
[211551681763911] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[211551681810701] METRIC #11: btc_wallet_from_privkey_start = 1.0000000000 | Src: src/btc_wallet.c:356 btc_wallet_from_privkey()
[211551684889051] METRIC #12: btc_wallet_from_privkey_ok = 1.0000000000 | Src: src/btc_wallet.c:407 btc_wallet_from_privkey()
[211551685200811] METRIC #13: btc_wallet_saved_json = 1.0000000000 | Src: src/btc_wallet.c:507 btc_wallet_save_json()
[211551685246751] METRIC #14: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[211551685277401] METRIC #15: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:609 btc_engine_run()
[211551685307781] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:236 in engine_create()
[211551685319351] METRIC #16: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:237 engine_create()
[211551685359231] METRIC #17: btc_n_threads = 8.0000000000 | Src: src/btc_mining_engine.c:238 engine_create()
[211551685389421] METRIC #18: btc_batch_size = 512.0000000000 | Src: src/btc_mining_engine.c:239 engine_create()
[211551685420941] METRIC #19: btc_nonce_start = 0.0000000000 | Src: src/btc_mining_engine.c:240 engine_create()
[211551685450311] METRIC #20: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:241 engine_create()
[211551685480931] METRIC #21: btc_duration_s = 0.0000000000 | Src: src/btc_mining_engine.c:242 engine_create()
[211551685508051] METRIC #22: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685535901] METRIC #23: btc_replica_nonce = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685565491] METRIC #24: btc_replica_temp = 1.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685595161] METRIC #25: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685625111] METRIC #26: btc_replica_idx = 1.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685654631] METRIC #27: btc_replica_nonce = 536870911.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685684991] METRIC #28: btc_replica_temp = 2.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685714431] METRIC #29: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685743801] METRIC #30: btc_replica_idx = 2.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685773751] METRIC #31: btc_replica_nonce = 1073741822.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685803921] METRIC #32: btc_replica_temp = 4.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685840511] METRIC #33: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685874401] METRIC #34: btc_replica_idx = 3.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685904671] METRIC #35: btc_replica_nonce = 1610612733.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685934401] METRIC #36: btc_replica_temp = 8.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685964461] METRIC #37: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551685993321] METRIC #38: btc_replica_idx = 4.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686293511] METRIC #39: btc_replica_nonce = 2147483644.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686325671] METRIC #40: btc_replica_temp = 12.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686360931] METRIC #41: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686393991] METRIC #42: btc_replica_idx = 5.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686445931] METRIC #43: btc_replica_nonce = 2684354555.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686485761] METRIC #44: btc_replica_temp = 20.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686518221] METRIC #45: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686546601] METRIC #46: btc_replica_idx = 6.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686574511] METRIC #47: btc_replica_nonce = 3221225466.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686605041] METRIC #48: btc_replica_temp = 35.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686635391] METRIC #49: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686664481] METRIC #50: btc_replica_idx = 7.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686692231] METRIC #51: btc_replica_nonce = 3758096377.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[211551686732351] METRIC #52: btc_replica_temp = 50.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
