=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 120666806361592 ns | PID: 864 | Thread: 139744493075648
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[120666806404782] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:207 in main()
[120666806422712] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:208 main()
[120666806460682] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:210 main()
[120666806520822] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:418 nx48_btc_load_csv()
[120666806575702] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:146 nx48_btc_init()
[120666806600602] METRIC #5: btc_nx48_delta_nonce_scale = 28.0357020000 | Src: src/nx48_btc_controller.c:147 nx48_btc_init()
[120666806626392] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:148 nx48_btc_init()
[120666806650022] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:149 nx48_btc_init()
[120666806673512] METRIC #8: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:150 nx48_btc_init()
[120666806696632] METRIC #9: btc_nx48_exploration_bias = 0.6209970000 | Src: src/nx48_btc_controller.c:151 nx48_btc_init()
[120666806737942] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[120666806774532] METRIC #11: btc_wallet_from_privkey_start = 1.0000000000 | Src: src/btc_wallet.c:356 btc_wallet_from_privkey()
[120666809362482] METRIC #12: btc_wallet_from_privkey_ok = 1.0000000000 | Src: src/btc_wallet.c:407 btc_wallet_from_privkey()
[120666809597342] METRIC #13: btc_wallet_saved_json = 1.0000000000 | Src: src/btc_wallet.c:507 btc_wallet_save_json()
[120666809629642] METRIC #14: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[120666809649132] METRIC #15: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:529 btc_engine_run()
[120666809668262] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:159 in engine_create()
[120666809675702] METRIC #16: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:160 engine_create()
[120666809697992] METRIC #17: btc_n_threads = 8.0000000000 | Src: src/btc_mining_engine.c:161 engine_create()
[120666809716512] METRIC #18: btc_batch_size = 256.0000000000 | Src: src/btc_mining_engine.c:162 engine_create()
[120666809735582] METRIC #19: btc_nonce_start = 0.0000000000 | Src: src/btc_mining_engine.c:163 engine_create()
[120666809753922] METRIC #20: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:164 engine_create()
[120666809773062] METRIC #21: btc_duration_s = 0.0000000000 | Src: src/btc_mining_engine.c:165 engine_create()
[120666809791332] METRIC #22: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809818272] METRIC #23: btc_replica_nonce = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809843262] METRIC #24: btc_replica_temp = 1.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809867872] METRIC #25: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809892322] METRIC #26: btc_replica_idx = 1.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809916292] METRIC #27: btc_replica_nonce = 536870911.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809941802] METRIC #28: btc_replica_temp = 2.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809965762] METRIC #29: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666809990192] METRIC #30: btc_replica_idx = 2.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810055772] METRIC #31: btc_replica_nonce = 1073741822.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810083322] METRIC #32: btc_replica_temp = 4.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810119592] METRIC #33: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810148712] METRIC #34: btc_replica_idx = 3.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810172852] METRIC #35: btc_replica_nonce = 1610612733.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810199172] METRIC #36: btc_replica_temp = 8.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810223662] METRIC #37: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810253502] METRIC #38: btc_replica_idx = 4.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810277042] METRIC #39: btc_replica_nonce = 2147483644.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810302292] METRIC #40: btc_replica_temp = 12.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810326372] METRIC #41: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[120666810369402] METRIC #42: btc_replica_idx = 5.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
