=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 117472304161593 ns | PID: 198 | Thread: 140002995571904
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[117472304218953] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:207 in main()
[117472304239493] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:208 main()
[117472304956202] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:210 main()
[117472305079892] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:418 nx48_btc_load_csv()
[117472305149932] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:146 nx48_btc_init()
[117472305201232] METRIC #5: btc_nx48_delta_nonce_scale = 14.5551110000 | Src: src/nx48_btc_controller.c:147 nx48_btc_init()
[117472305237222] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:148 nx48_btc_init()
[117472305273102] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:149 nx48_btc_init()
[117472305303512] METRIC #8: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:150 nx48_btc_init()
[117472305337022] METRIC #9: btc_nx48_exploration_bias = 0.5283850000 | Src: src/nx48_btc_controller.c:151 nx48_btc_init()
[117472305384862] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[117472305430802] METRIC #11: btc_wallet_from_privkey_start = 1.0000000000 | Src: src/btc_wallet.c:356 btc_wallet_from_privkey()
[117472308398332] METRIC #12: btc_wallet_from_privkey_ok = 1.0000000000 | Src: src/btc_wallet.c:407 btc_wallet_from_privkey()
[117472308631902] METRIC #13: btc_wallet_saved_json = 1.0000000000 | Src: src/btc_wallet.c:507 btc_wallet_save_json()
[117472308668962] METRIC #14: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[117472308695302] METRIC #15: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:529 btc_engine_run()
[117472308720152] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:159 in engine_create()
[117472308728652] METRIC #16: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:160 engine_create()
[117472308756522] METRIC #17: btc_n_threads = 8.0000000000 | Src: src/btc_mining_engine.c:161 engine_create()
[117472308780312] METRIC #18: btc_batch_size = 256.0000000000 | Src: src/btc_mining_engine.c:162 engine_create()
[117472308804802] METRIC #19: btc_nonce_start = 0.0000000000 | Src: src/btc_mining_engine.c:163 engine_create()
[117472308827382] METRIC #20: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:164 engine_create()
[117472308855342] METRIC #21: btc_duration_s = 0.0000000000 | Src: src/btc_mining_engine.c:165 engine_create()
[117472308889372] METRIC #22: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[117472308913602] METRIC #23: btc_replica_nonce = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[117472308939182] METRIC #24: btc_replica_temp = 1.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[117472308971342] METRIC #25: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[117472308997072] METRIC #26: btc_replica_idx = 1.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[117472309040962] METRIC #27: btc_replica_nonce = 536870911.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[117472309072682] METRIC #28: btc_replica_temp = 2.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
[117472309105832] METRIC #29: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:168 engine_create()
