event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-18T10:47:08Z,10952007531549,310,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-18T10:47:08Z,10952007531549,310,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-18T10:47:08Z,10952007531549,310,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-18T10:47:08Z,10952007531549,310,init:cpu_delta_pct,100.0000
HW_SAMPLE,2026-04-18T10:47:08Z,10952007531549,310,init:mem_used_pct,51.5054
HW_SAMPLE,2026-04-18T10:47:08Z,10952007531549,310,init:mem_total_kb,65847776
HW_SAMPLE,2026-04-18T10:47:08Z,10952007531549,310,init:mem_avail_kb,31932612
HW_SAMPLE,2026-04-18T10:47:08Z,10952007531549,310,init:vm_rss_kb,3876
HW_SAMPLE,2026-04-18T10:47:08Z,10952007531549,310,init:vm_peak_kb,14732
MODULE_START,2026-04-18T10:47:08Z,10952025827673,310,btc_qm_engine,main_btc_mining
METRIC,2026-04-18T10:47:08Z,10952025855133,310,btc_qm_engine:btc_run_mode_hash,85.0000000000
METRIC,2026-04-18T10:47:08Z,10952037679507,310,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-18T10:47:08Z,10952037800327,310,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952038886655,310,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952038918255,310,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-18T10:47:08Z,10952038970445,310,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952038994565,310,btc_qm_engine:btc_nx48_delta_nonce_scale,50.0000000000
METRIC,2026-04-18T10:47:08Z,10952041695751,310,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952041738841,310,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952049596410,310,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-18T10:47:08Z,10952049646950,310,btc_qm_engine:btc_nx48_exploration_bias,0.5952360000
METRIC,2026-04-18T10:47:08Z,10952049675330,310,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-18T10:47:08Z,10952049978420,310,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952050052950,310,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952473228634,310,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952473311424,310,btc_qm_engine:btc_wallet_create_ns,423174884.0000000000
METRIC,2026-04-18T10:47:08Z,10952473347884,310,btc_qm_engine:btc_wallet_network,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952473952173,310,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952474031693,310,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952474060103,310,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-04-18T10:47:08Z,10952474229542,310,btc_qm_engine:btc_ram_available_mb_start,31184.0000000000
MODULE_START,2026-04-18T10:47:08Z,10952474262172,310,btc_qm_engine,btc_engine_create
METRIC,2026-04-18T10:47:08Z,10952474273492,310,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-18T10:47:08Z,10952474298742,310,btc_qm_engine:btc_n_threads,2.0000000000
METRIC,2026-04-18T10:47:08Z,10952474324062,310,btc_qm_engine:btc_batch_size,512.0000000000
METRIC,2026-04-18T10:47:08Z,10952474349982,310,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-18T10:47:08Z,10952474375472,310,btc_qm_engine:btc_nonce_end,4294967295.0000000000
