=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 6696001748257 ns | PID: 38646 | Thread: 131799465764736
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[6696001885013] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:208 in main()
[6696001911695] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:209 main()
[6696002064715] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:211 main()
[6696002347740] METRIC #3: btc_nx48_csv_loaded_c43_dual = 1.0000000000 | Src: src/nx48_btc_controller.c:538 nx48_btc_load_csv()
[6696002471893] METRIC #4: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:540 nx48_btc_load_csv()
[6696002580663] METRIC #5: btc_nx48_best_leading_loaded = 28.0000000000 | Src: src/nx48_btc_controller.c:541 nx48_btc_load_csv()
[6696002795686] METRIC #6: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:163 nx48_btc_init()
[6696002894740] METRIC #7: btc_nx48_delta_nonce_scale = 45.6572180000 | Src: src/nx48_btc_controller.c:164 nx48_btc_init()
[6696003028772] METRIC #8: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:165 nx48_btc_init()
[6696003194343] METRIC #9: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:166 nx48_btc_init()
[6696003311089] METRIC #10: btc_nx48_batch_size_scale = 4.0000000000 | Src: src/nx48_btc_controller.c:167 nx48_btc_init()
[6696003428764] METRIC #11: btc_nx48_exploration_bias = 0.9259920000 | Src: src/nx48_btc_controller.c:168 nx48_btc_init()
[6696003541348] METRIC #12: btc_nx48_neuron_count = 2.0000000000 | Src: src/nx48_btc_controller.c:169 nx48_btc_init()
[6696003683658] METRIC #13: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[6696003812479] METRIC #14: btc_wallet_create_start = 1.0000000000 | Src: src/btc_wallet.c:296 btc_wallet_create()
[6696017147757] METRIC #15: btc_wallet_created = 1.0000000000 | Src: src/btc_wallet.c:343 btc_wallet_create()
[6696017384387] METRIC #16: btc_wallet_create_ns = 13341751.0000000000 | Src: src/btc_wallet.c:344 btc_wallet_create()
[6696017501489] METRIC #17: btc_wallet_network = 1.0000000000 | Src: src/btc_wallet.c:345 btc_wallet_create()
[6696018046890] METRIC #18: btc_wallet_saved_json = 1.0000000000 | Src: src/btc_wallet.c:507 btc_wallet_save_json()
[6696018179649] METRIC #19: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:396 lv_sha256_self_test()
[6696018274702] METRIC #20: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:842 btc_engine_run()
[6696018651167] METRIC #21: btc_ram_available_mb_start = 1417.0000000000 | Src: src/btc_mining_engine.c:884 btc_engine_run()
[6696018875020] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:433 in engine_create()
[6696018899156] METRIC #22: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:434 engine_create()
[6696018984972] METRIC #23: btc_n_threads = 1.0000000000 | Src: src/btc_mining_engine.c:435 engine_create()
[6696019102103] METRIC #24: btc_batch_size = 512.0000000000 | Src: src/btc_mining_engine.c:436 engine_create()
[6696019217309] METRIC #25: btc_nonce_start = 0.0000000000 | Src: src/btc_mining_engine.c:437 engine_create()
[6696019321542] METRIC #26: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:438 engine_create()
[6696019422157] METRIC #27: btc_duration_s = 60.0000000000 | Src: src/btc_mining_engine.c:439 engine_create()
[6696019516335] METRIC #28: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696019617791] METRIC #29: btc_replica_nonce = 0.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696019767906] METRIC #30: btc_replica_temp = 1.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696019861774] METRIC #31: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696019984394] METRIC #32: btc_replica_idx = 1.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020102157] METRIC #33: btc_replica_nonce = 536870911.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020205422] METRIC #34: btc_replica_temp = 2.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020292694] METRIC #35: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020388713] METRIC #36: btc_replica_idx = 2.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020483969] METRIC #37: btc_replica_nonce = 1073741822.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020585326] METRIC #38: btc_replica_temp = 4.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020673915] METRIC #39: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020781421] METRIC #40: btc_replica_idx = 3.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696020879460] METRIC #41: btc_replica_nonce = 1610612733.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696021059227] METRIC #42: btc_replica_temp = 8.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696021151829] METRIC #43: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696021243254] METRIC #44: btc_replica_idx = 4.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696021336138] METRIC #45: btc_replica_nonce = 2147483644.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
[6696021442563] METRIC #46: btc_replica_temp = 12.0000000000 | Src: src/btc_mining_engine.c:442 engine_create()
