=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 37826630352098 ns | PID: 2755 | Thread: 140614703414464
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[37826630630858] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:160 in main()
[37826630799918] METRIC #1: btc_run_mode_hash = 66.0000000000 | Src: src/main_btc_mining.c:162 main()
[37826631443258] METRIC #2: btc_module_version = 17.0000000000 | Src: src/main_btc_mining.c:163 main()
[37826632279638] METRIC #3: btc_nx48_csv_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:272 nx48_btc_load_csv()
[37826632806488] METRIC #4: btc_nx48_init_loaded = 1.0000000000 | Src: src/nx48_btc_controller.c:83 nx48_btc_init()
[37826633303968] METRIC #5: btc_nx48_delta_nonce_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:84 nx48_btc_init()
[37826633753318] METRIC #6: btc_nx48_n_replicas_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:85 nx48_btc_init()
[37826634254368] METRIC #7: btc_nx48_swap_temp_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:86 nx48_btc_init()
[37826634710858] METRIC #8: btc_nx48_batch_size_scale = 1.0000000000 | Src: src/nx48_btc_controller.c:87 nx48_btc_init()
[37826635179338] METRIC #9: btc_nx48_exploration_bias = 0.5000000000 | Src: src/nx48_btc_controller.c:88 nx48_btc_init()
[37826635745088] METRIC #10: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:350 lv_sha256_self_test()
[37826636336908] METRIC #11: btc_sha256_self_test_pass = 1.0000000000 | Src: src/sha256_lumvorax.c:350 lv_sha256_self_test()
[37826636762868] METRIC #12: btc_integrity_gate_pass = 1.0000000000 | Src: src/btc_mining_engine.c:408 btc_engine_run()
[37826637247638] TEST_START: btc_engine_create | Source: src/btc_mining_engine.c:153 in engine_create()
[37826637405288] METRIC #13: btc_n_replicas = 8.0000000000 | Src: src/btc_mining_engine.c:154 engine_create()
[37826637852698] METRIC #14: btc_n_threads = 2.0000000000 | Src: src/btc_mining_engine.c:155 engine_create()
[37826638301328] METRIC #15: btc_batch_size = 256.0000000000 | Src: src/btc_mining_engine.c:156 engine_create()
[37826638794438] METRIC #16: btc_nonce_start = 0.0000000000 | Src: src/btc_mining_engine.c:157 engine_create()
[37826639260778] METRIC #17: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:158 engine_create()
[37826639731318] METRIC #18: btc_duration_s = 5.0000000000 | Src: src/btc_mining_engine.c:159 engine_create()
[37826640116778] METRIC #19: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:163 engine_create()
