event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-04-18T08:56:51Z,4327669308989,2824,activation,100PCT_INCONDITIONNELLE
INIT,2026-04-18T08:56:51Z,4327669308989,2824,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-04-18T08:56:51Z,4327669308989,2824,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY_FIX_RAM01
HW_SAMPLE,2026-04-18T08:56:51Z,4327669308989,2824,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-04-18T08:56:51Z,4327669308989,2824,init:mem_used_pct,85.7430
HW_SAMPLE,2026-04-18T08:56:51Z,4327669308989,2824,init:mem_total_kb,65847772
HW_SAMPLE,2026-04-18T08:56:51Z,4327669308989,2824,init:mem_avail_kb,9387920
HW_SAMPLE,2026-04-18T08:56:51Z,4327669308989,2824,init:vm_rss_kb,3636
HW_SAMPLE,2026-04-18T08:56:51Z,4327669308989,2824,init:vm_peak_kb,14732
MODULE_START,2026-04-18T08:56:51Z,4327669603567,2824,btc_qm_engine,main_btc_mining
METRIC,2026-04-18T08:56:51Z,4327669621426,2824,btc_qm_engine:btc_run_mode_hash,85.0000000000
METRIC,2026-04-18T08:56:51Z,4327670638704,2824,btc_qm_engine:btc_module_version,17.0000000000
METRIC,2026-04-18T08:56:51Z,4327670722440,2824,btc_qm_engine:btc_nx48_csv_loaded_c43_dual,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327670751939,2824,btc_qm_engine:btc_nx48_csv_loaded,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327670776748,2824,btc_qm_engine:btc_nx48_best_leading_loaded,28.0000000000
METRIC,2026-04-18T08:56:51Z,4327670835296,2824,btc_qm_engine:btc_nx48_init_loaded,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327670859435,2824,btc_qm_engine:btc_nx48_delta_nonce_scale,49.8231740000
METRIC,2026-04-18T08:56:51Z,4327670879054,2824,btc_qm_engine:btc_nx48_n_replicas_scale,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327670897753,2824,btc_qm_engine:btc_nx48_swap_temp_scale,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327670916122,2824,btc_qm_engine:btc_nx48_batch_size_scale,4.0000000000
METRIC,2026-04-18T08:56:51Z,4327670934611,2824,btc_qm_engine:btc_nx48_exploration_bias,0.5971910000
METRIC,2026-04-18T08:56:51Z,4327670953511,2824,btc_qm_engine:btc_nx48_neuron_count,2.0000000000
METRIC,2026-04-18T08:56:51Z,4327670982009,2824,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327671046487,2824,btc_qm_engine:btc_wallet_create_start,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674201405,2824,btc_qm_engine:btc_wallet_created,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674245213,2824,btc_qm_engine:btc_wallet_create_ns,3154798.0000000000
METRIC,2026-04-18T08:56:51Z,4327674267082,2824,btc_qm_engine:btc_wallet_network,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674345509,2824,btc_qm_engine:btc_wallet_saved_json,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674380787,2824,btc_qm_engine:btc_sha256_self_test_pass,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674404856,2824,btc_qm_engine:btc_integrity_gate_pass,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674531211,2824,btc_qm_engine:btc_ram_available_mb_start,9165.0000000000
MODULE_START,2026-04-18T08:56:51Z,4327674569210,2824,btc_qm_engine,btc_engine_create
METRIC,2026-04-18T08:56:51Z,4327674579469,2824,btc_qm_engine:btc_n_replicas,8.0000000000
METRIC,2026-04-18T08:56:51Z,4327674603518,2824,btc_qm_engine:btc_n_threads,2.0000000000
METRIC,2026-04-18T08:56:51Z,4327674628957,2824,btc_qm_engine:btc_batch_size,512.0000000000
METRIC,2026-04-18T08:56:51Z,4327674654976,2824,btc_qm_engine:btc_nonce_start,0.0000000000
METRIC,2026-04-18T08:56:51Z,4327674678665,2824,btc_qm_engine:btc_nonce_end,4294967295.0000000000
METRIC,2026-04-18T08:56:51Z,4327674705594,2824,btc_qm_engine:btc_duration_s,0.0000000000
METRIC,2026-04-18T08:56:51Z,4327674729863,2824,btc_qm_engine:btc_replica_idx,0.0000000000
METRIC,2026-04-18T08:56:51Z,4327674754242,2824,btc_qm_engine:btc_replica_nonce,0.0000000000
METRIC,2026-04-18T08:56:51Z,4327674777891,2824,btc_qm_engine:btc_replica_temp,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674803050,2824,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T08:56:51Z,4327674826509,2824,btc_qm_engine:btc_replica_idx,1.0000000000
METRIC,2026-04-18T08:56:51Z,4327674858057,2824,btc_qm_engine:btc_replica_nonce,536870911.0000000000
METRIC,2026-04-18T08:56:51Z,4327674890176,2824,btc_qm_engine:btc_replica_temp,2.0000000000
METRIC,2026-04-18T08:56:51Z,4327674913595,2824,btc_qm_engine:btc_replica_leading,0.0000000000
METRIC,2026-04-18T08:56:51Z,4327674936714,2824,btc_qm_engine:btc_replica_idx,2.0000000000
METRIC,2026-04-18T08:56:51Z,4327674956743,2824,btc_qm_engine:btc_replica_nonce,1073741822.0000000000
METRIC,2026-04-18T08:56:51Z,4327674976483,2824,btc_qm_engine:btc_replica_temp,4.0000000000
